Fund Name,Date,NAV
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-07-13,201.6862
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-07-14,199.6114
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-07-15,199.1787
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-07-16,200.32
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-07-17,202.4162
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-07-20,204.1438
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-07-21,205.9853
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-07-22,205.7205
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-07-23,207.1939
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-07-24,206.6623
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-07-27,205.0152
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-07-28,206.8601
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-07-29,205.4395
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-07-30,204.2668
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-07-31,204.2233
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-08-03,202.2869
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-08-04,205.0287
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-08-05,205.1677
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-08-06,206.2311
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-08-07,206.0986
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-08-10,206.9074
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-08-11,207.6622
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-08-12,207.9215
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-08-13,207.8669
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-08-14,205.9756
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-08-17,205.9969
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-08-18,207.9274
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-08-19,208.0455
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-08-20,206.8286
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-08-21,208.2821
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-08-24,209.9339
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-08-25,210.525
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-08-26,211.3395
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-08-27,211.2311
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-08-28,212.2111
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-08-31,208.4445
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-09-01,209.6216
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-09-02,210.788
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-09-03,210.0885
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-09-04,207.6622
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-09-07,207.5676
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-09-08,207.3238
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-09-09,206.218
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-09-10,208.4423
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-09-11,208.5402
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-09-14,209.0694
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-09-15,210.3935
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-09-16,210.8337
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-09-17,209.3118
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-09-18,209.1957
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-09-21,205.885
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-09-22,204.748
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-09-23,204.2455
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-09-24,200.1415
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-09-25,203.333
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-09-28,205.8073
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-09-29,206.3222
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-09-30,206.7274
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-10-01,208.6812
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-10-05,209.4633
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-10-06,211.1222
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-10-07,211.9104
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-10-08,212.9768
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-10-09,214.4519
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-10-12,214.3717
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-10-13,214.2299
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-10-14,214.858
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-10-15,211.0356
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-10-16,212.5381
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-10-19,214.0555
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-10-20,214.3163
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-10-21,215.1208
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-10-22,215.0379
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-10-23,215.8295
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-10-26,213.4387
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-10-27,214.5732
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-10-28,212.5205
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-10-29,211.8895
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-10-30,211.1988
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-11-02,211.9364
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-11-03,214.0079
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-11-04,215.1444
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-11-05,218.3397
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-11-06,220.0992
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-11-09,222.4805
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-11-10,225.1548
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-11-11,226.2954
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-11-12,225.1949
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-11-13,225.7439
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-11-17,227.8822
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-11-18,229.3889
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-11-19,227.1338
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-11-20,228.4123
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-11-23,228.6602
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-11-24,231.1163
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-11-25,228.6918
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-11-26,230.0397
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-11-27,231.267
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-12-01,233.1123
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-12-02,232.9009
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-12-03,232.6068
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-12-04,234.6005
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-12-07,236.6567
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-12-08,237.7121
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-12-09,239.3854
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-12-10,238.5603
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-12-11,239.1229
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-12-14,239.557
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-12-15,239.2402
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-12-16,240.5933
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-12-17,240.8714
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-12-18,240.8662
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-12-21,234.3661
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-12-22,235.4902
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-12-23,237.3415
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-12-24,239.5739
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-12-28,241.741
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-12-29,242.8701
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-12-30,243.4457
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2020-12-31,243.1488
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-01-01,243.5554
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-01-04,245.1597
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-01-05,245.9149
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-01-06,245.3846
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-01-07,245.4816
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-01-08,247.3182
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-01-11,248.408
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-01-12,250.1901
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-01-13,250.8848
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-01-14,251.5233
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-01-15,249.6395
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-01-18,247.6417
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-01-19,250.3061
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-01-20,252.0722
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-01-21,251.0195
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-01-22,248.0098
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-01-25,246.0852
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-01-27,243.0241
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-01-28,241.2323
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-01-29,240.0769
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-02-01,249.2675
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-02-02,254.2427
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-02-03,255.8776
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-02-04,258.0811
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-02-05,259.5622
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-02-08,262.3036
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-02-09,262.5701
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-02-10,262.7656
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-02-11,264.1577
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-02-12,264.2331
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-02-15,266.9795
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-02-16,266.4198
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-02-17,266.4476
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-02-18,265.3703
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-02-19,263.2658
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-02-22,259.6403
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-02-23,260.3161
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-02-24,264.0814
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-02-25,265.0985
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-02-26,258.1931
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-03-01,260.2057
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-03-02,263.1562
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-03-03,267.5926
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-03-04,266.7666
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-03-05,264.5188
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-03-08,264.2094
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-03-09,265.8358
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-03-10,265.9152
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-03-12,264.0819
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-03-15,262.3007
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-03-16,261.9309
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-03-17,259.5862
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-03-18,257.1262
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-03-19,259.353
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-03-22,259.0557
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-03-23,260.3904
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-03-24,256.968
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-03-25,254.9924
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-03-26,256.5002
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-03-30,260.9385
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-03-31,259.6138
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-04-01,261.5312
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-04-05,257.4521
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-04-06,257.7086
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-04-07,259.9716
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-04-08,260.4705
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-04-09,259.8107
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-04-12,252.0937
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-04-13,255.5682
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-04-15,256.5161
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-04-16,256.254
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-04-19,252.6512
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-04-20,251.4423
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-04-22,252.6333
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-04-23,251.4086
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-04-26,254.0533
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-04-27,257.0273
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-04-28,260.0675
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-04-29,260.0031
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-04-30,256.9226
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-05-03,257.6944
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-05-04,256.0007
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-05-05,258.2503
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-05-06,258.7662
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-05-07,260.2686
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-05-10,261.2892
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-05-11,260.8026
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-05-12,258.8696
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-05-14,258.474
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-05-17,261.611
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-05-18,263.9555
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-05-19,262.8154
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-05-20,262.1589
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-05-21,265.8723
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-05-24,266.8802
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-05-25,266.7926
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-05-26,267.8462
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-05-27,268.7058
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-05-28,270.1818
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-05-31,272.8945
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-06-01,272.4643
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-06-02,272.6906
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-06-03,274.2531
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-06-04,274.1821
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-06-07,275.9752
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-06-08,276.3108
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-06-09,275.1107
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-06-10,277.4917
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-06-11,278.1413
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-06-14,277.8393
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-06-15,279.2749
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-06-16,278.7249
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-06-17,277.3898
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-06-18,277.4154
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-06-21,277.517
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-06-22,277.7296
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-06-23,276.5547
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-06-24,277.5063
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-06-25,278.4894
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-06-28,277.9705
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-06-29,276.8285
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-06-30,277.0807
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-07-01,276.706
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-07-02,277.8688
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-07-05,279.0986
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-07-06,278.9287
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-07-07,279.4676
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-07-08,277.649
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-07-09,277.2799
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-07-12,278.1547
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-07-13,280.2979
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-07-14,280.2237
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-07-15,281.2695
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-07-16,281.8846
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-07-19,279.9033
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-07-20,278.3451
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-07-22,280.5324
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-07-23,281.8559
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-07-26,281.8088
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-07-27,281.0155
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-07-28,281.6688
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-07-29,282.887
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-07-30,282.4352
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-08-02,284.1138
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-08-03,286.9236
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-08-04,288.8911
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-08-05,288.2503
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-08-06,289.3827
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-08-09,290.0332
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-08-10,290.9315
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-08-11,290.7759
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-08-12,292.1285
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-08-13,294.0181
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-08-16,293.9856
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-08-17,293.8964
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-08-18,292.9875
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-08-20,291.4278
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-08-23,291.4654
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-08-24,292.6791
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-08-25,293.1539
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-08-26,293.0808
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-08-27,294.1295
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-08-30,297.2313
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-08-31,299.5286
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-09-01,298.7558
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-09-02,301.0176
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-09-03,301.9966
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-09-06,302.4349
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-09-07,302.0595
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-09-08,302.1135
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-09-09,302.3906
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-09-13,301.5452
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-09-14,301.6691
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-09-15,304.1262
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-09-16,306.2546
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-09-17,304.3442
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-09-20,301.8785
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-09-21,303.1268
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-09-22,303.0103
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-09-23,306.2132
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-09-24,306.0565
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-09-27,306.5996
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-09-28,304.9522
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-09-29,304.6404
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-09-30,303.5496
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-10-01,302.5541
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-10-04,304.7937
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-10-05,306.0809
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-10-06,303.7155
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-10-07,305.5917
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-10-08,306.8174
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-10-11,306.9605
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-10-12,307.394
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-10-13,308.7642
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-10-14,311.626
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-10-18,313.8787
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-10-19,312.7464
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-10-20,311.0478
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-10-21,309.5698
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-10-22,308.6278
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-10-25,310.1011
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-10-26,311.6499
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-10-27,311.7529
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-10-28,306.9554
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-10-29,305.6053
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-11-01,309.2377
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-11-02,309.7552
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-11-03,309.0241
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-11-08,311.603
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-11-09,311.3883
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-11-10,311.5449
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-11-11,309.4769
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-11-12,311.6837
