Fund name,Date,NAV
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-08-11,10.4633
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-08-12,10.4431
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-08-13,10.4664
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-08-14,10.3771
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-08-17,10.3976
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-08-18,10.5202
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-08-19,10.5381
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-08-20,10.4695
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-08-21,10.5059
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-08-24,10.5677
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-08-25,10.5913
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-08-26,10.6081
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-08-27,10.6321
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-08-28,10.6956
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-08-31,10.4636
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-09-01,10.558
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-09-02,10.6013
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-09-03,10.6212
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-09-04,10.4849
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-09-07,10.4833
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-09-08,10.4401
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-09-09,10.3728
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-09-10,10.4793
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-09-11,10.5224
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-09-14,10.542
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-09-15,10.6058
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-09-16,10.6684
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-09-17,10.6026
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-09-18,10.5921
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-09-21,10.3867
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-09-22,10.3145
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-09-23,10.2876
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-09-24,10.0762
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-09-25,10.2461
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-09-28,10.4015
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-09-29,10.3981
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-09-30,10.4358
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-10-01,10.5451
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-10-05,10.6126
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-10-06,10.715
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-10-07,10.769
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-10-08,10.8431
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-10-09,10.9109
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-10-12,10.9124
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-10-13,10.8794
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-10-14,10.9585
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-10-15,10.7728
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-10-16,10.8382
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-10-19,10.9293
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-10-20,10.9708
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-10-21,10.9998
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-10-22,10.9755
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-10-23,10.9956
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-10-26,10.907
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-10-27,11.0247
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-10-28,10.9226
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-10-29,10.8792
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-10-30,10.8406
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-11-02,10.872
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-11-03,10.9943
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-11-04,11.0789
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-11-05,11.2257
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-11-06,11.3207
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-11-09,11.5038
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-11-10,11.618
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-11-11,11.7
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-11-12,11.6669
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-11-13,11.7316
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-11-17,11.874
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-11-18,11.9296
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-11-19,11.7897
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-11-20,11.9237
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-11-23,11.9511
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-11-24,12.0189
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-11-25,11.828
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-11-26,11.9412
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-11-27,11.96
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-12-01,12.0394
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-12-02,12.0522
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-12-03,12.0444
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-12-04,12.1434
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-12-07,12.1833
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-12-08,12.2155
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-12-09,12.2775
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-12-10,12.2422
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-12-11,12.2622
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-12-14,12.3408
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-12-15,12.3192
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-12-16,12.3974
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-12-17,12.4814
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-12-18,12.4799
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-12-21,12.2247
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-12-22,12.1943
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-12-23,12.2443
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-12-24,12.2924
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-12-28,12.3741
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-12-29,12.3786
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-12-30,12.4007
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2020-12-31,12.416
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-01-01,12.4788
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-01-04,12.5287
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-01-05,12.6229
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-01-06,12.5997
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-01-07,12.5735
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-01-08,12.7083
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-01-11,12.7433
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-01-12,12.7633
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-01-13,12.7086
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-01-14,12.7208
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-01-15,12.6013
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-01-18,12.4838
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-01-19,12.6178
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-01-20,12.6421
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-01-21,12.5672
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-01-22,12.4188
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-01-25,12.3453
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-01-27,12.1888
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-01-28,12.1282
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-01-29,11.9959
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-02-01,12.4874
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-02-02,12.7011
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-02-03,12.8239
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-02-04,12.92
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-02-05,12.911
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-02-08,13.0093
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-02-09,13.0289
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-02-10,13.0349
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-02-11,13.0633
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-02-12,13.0704
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-02-15,13.1693
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-02-16,13.1421
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-02-17,13.1208
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-02-18,13.0657
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-02-19,12.9563
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-02-22,12.7609
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-02-23,12.7839
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-02-24,12.9613
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-02-25,12.9659
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-02-26,12.6512
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-03-01,12.7837
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-03-02,12.8863
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-03-03,13.2109
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-03-04,13.2117
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-03-05,13.0977
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-03-08,13.0707
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-03-09,13.1924
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-03-10,13.3084
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-03-12,13.3212
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-03-15,13.1865
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-03-16,13.1185
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-03-17,12.9111
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-03-18,12.7426
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-03-19,12.9272
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-03-22,12.9222
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-03-23,13.0852
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-03-24,12.8763
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-03-25,12.7273
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-03-26,12.8752
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-03-30,13.1538
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-03-31,13.038
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-04-01,13.1491
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-04-05,12.9463
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-04-06,12.9884
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-04-07,13.0864
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-04-08,13.146
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-04-09,13.1134
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-04-12,12.7053
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-04-13,12.8501
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-04-15,12.8694
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-04-16,12.8991
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-04-19,12.6862
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-04-20,12.671
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-04-22,12.7268
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-04-23,12.672
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-04-26,12.7642
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-04-27,12.9005
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-04-28,13.0487
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-04-29,13.0407
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-04-30,12.8559
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-05-03,12.8679
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-05-04,12.7946
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-05-05,12.9391
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-05-06,13.0489
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-05-07,12.9866
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-05-10,13.0337
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-05-11,12.9816
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-05-12,12.917
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-05-14,12.8861
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-05-17,13.0068
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-05-18,13.1014
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-05-19,13.0866
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-05-20,13.0339
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-05-21,13.1823
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-05-24,13.2102
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-05-25,13.1972
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-05-26,13.2512
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-05-27,13.2711
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-05-28,13.3011
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-05-31,13.384
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-06-01,13.3582
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-06-02,13.3792
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-06-03,13.4622
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-06-04,13.4667
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-06-07,13.4873
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-06-08,13.5014
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-06-09,13.4233
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-06-10,13.5192
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-06-11,13.5388
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-06-14,13.5388
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-06-15,13.5568
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-06-16,13.5186
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-06-17,13.4678
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-06-18,13.4369
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-06-21,13.486
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-06-22,13.5008
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-06-23,13.4837
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-06-24,13.5127
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-06-25,13.554
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-06-28,13.5264
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-06-29,13.4931
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-06-30,13.4674
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-07-01,13.4424
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-07-02,13.4882
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-07-05,13.5407
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-07-06,13.5277
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-07-07,13.5662
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-07-08,13.4838
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-07-09,13.4985
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-07-12,13.5007
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-07-13,13.5644
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-07-14,13.5837
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-07-15,13.6626
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-07-16,13.6624
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-07-19,13.6046
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-07-20,13.5207
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-07-22,13.6177
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-07-23,13.6153
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-07-26,13.6287
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-07-27,13.5877
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-07-28,13.5609
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-07-29,13.6085
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-07-30,13.5937
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-08-02,13.6466
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-08-03,13.783
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-08-04,13.8439
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-08-05,13.8492
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-08-06,13.8083
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-08-09,13.837
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-08-10,13.8348
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-08-11,13.8039
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-08-12,13.8934
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-08-13,13.9827
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-08-16,13.967
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-08-17,13.9842
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-08-18,13.9511
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-08-20,13.8609
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-08-23,13.8796
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-08-24,13.9558
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-08-25,14.0082
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-08-26,14.0289
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-08-27,14.1081
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-08-30,14.235
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-08-31,14.3627
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-09-01,14.3183
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-09-02,14.3753
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-09-03,14.4101
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-09-06,14.4598
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-09-07,14.4517
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-09-08,14.4223
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-09-09,14.4351
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-09-13,14.4409
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-09-14,14.4455
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-09-15,14.5428
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-09-16,14.7023
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-09-17,14.5853
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-09-20,14.406
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-09-21,14.5273
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-09-22,14.5014
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-09-23,14.6537
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-09-24,14.6479
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-09-27,14.6777
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-09-28,14.6825
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-09-29,14.6763
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-09-30,14.66
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-10-01,14.7094
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-10-04,14.7754
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-10-05,14.7984
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-10-06,14.6268
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-10-07,14.7419
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-10-08,14.8831
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-10-11,14.941
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-10-12,15.1959
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-10-13,15.3295
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-10-14,15.5156
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-10-18,15.5222
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-10-19,15.4149
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-10-20,15.3638
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-10-21,15.2967
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-10-22,15.2019
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-10-25,15.2025
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-10-26,15.3133
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-10-27,15.3181
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-10-28,15.0422
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-10-29,14.9799
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-11-01,15.1573
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-11-02,15.2724
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-11-03,15.1786
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-11-08,15.3011
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-11-09,15.3407
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-11-10,15.3402
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-11-11,15.2161
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-11-12,15.3201
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-11-15,15.3195
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-11-16,15.2216
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-11-17,15.13
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-11-18,15.0734
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-11-22,14.772
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-11-23,14.8655
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-11-24,14.8079
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-11-25,14.8607
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-11-26,14.5377
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-11-29,14.4674
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-11-30,14.4569
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-12-01,14.5502
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-12-02,14.6918
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-12-03,14.585
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-12-06,14.4005
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-12-07,14.5952
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-12-08,14.7816
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-12-09,14.7976
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-12-10,14.9297
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-12-13,14.8122
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-12-14,14.7823
