Fund Name,Date,NAV
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-01-21,13.1
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-01-22,13.03
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-01-25,12.93
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-01-27,12.78
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-01-28,12.66
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-01-29,12.52
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-02-01,12.88
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-02-02,13.07
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-02-03,13.15
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-02-04,13.23
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-02-05,13.25
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-02-08,13.34
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-02-09,13.3
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-02-10,13.35
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-02-11,13.4
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-02-12,13.42
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-02-15,13.57
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-02-16,13.55
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-02-17,13.49
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-02-18,13.41
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-02-19,13.32
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-02-22,13.12
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-02-23,13.14
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-02-24,13.29
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-02-25,13.3
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-02-26,12.98
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-03-01,13.1
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-03-02,13.23
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-03-03,13.44
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-03-04,13.38
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-03-05,13.31
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-03-08,13.27
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-03-09,13.36
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-03-10,13.41
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-03-12,13.32
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-03-15,13.23
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-03-16,13.23
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-03-17,13.1
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-03-18,12.98
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-03-19,13.07
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-03-22,13.05
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-03-23,13.12
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-03-24,12.97
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-03-25,12.8
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-03-26,12.92
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-03-30,13.09
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-03-31,13.02
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-04-01,13.12
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-04-05,12.96
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-04-06,12.99
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-04-07,13.12
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-04-08,13.18
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-04-09,13.16
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-04-12,12.8
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-04-13,12.9
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-04-15,12.92
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-04-16,12.96
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-04-19,12.8
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-04-20,12.78
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-04-22,12.86
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-04-23,12.83
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-04-26,12.91
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-04-27,13.03
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-04-28,13.23
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-04-29,13.25
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-04-30,13.08
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-05-03,13.11
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-05-04,13
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-05-05,13.09
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-05-06,13.16
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-05-07,13.17
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-05-10,13.26
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-05-11,13.21
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-05-12,13.1
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-05-14,13.06
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-05-17,13.22
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-05-18,13.42
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-05-19,13.39
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-05-20,13.32
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-05-21,13.47
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-05-24,13.47
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-05-25,13.5
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-05-26,13.59
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-05-27,13.59
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-05-28,13.6
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-05-31,13.7
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-06-01,13.68
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-06-02,13.76
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-06-03,13.83
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-06-04,13.83
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-06-07,13.86
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-06-08,13.86
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-06-09,13.78
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-06-10,13.91
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-06-11,13.92
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-06-14,13.97
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-06-15,14.02
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-06-16,13.96
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-06-17,13.91
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-06-18,13.91
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-06-21,13.93
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-06-22,13.97
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-06-23,13.92
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-06-24,14.01
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-06-25,14.05
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-06-28,14.07
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-06-29,14.03
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-06-30,14.04
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-07-01,14.03
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-07-02,14.09
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-07-05,14.19
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-07-06,14.2
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-07-07,14.25
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-07-08,14.18
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-07-09,14.19
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-07-12,14.18
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-07-13,14.25
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-07-14,14.3
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-07-15,14.34
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-07-16,14.36
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-07-19,14.36
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-07-20,14.31
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-07-22,14.44
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-07-23,14.45
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-07-26,14.47
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-07-27,14.43
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-07-28,14.42
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-07-29,14.5
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-07-30,14.46
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-08-02,14.59
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-08-03,14.74
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-08-04,14.79
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-08-05,14.78
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-08-06,14.73
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-08-09,14.73
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-08-10,14.72
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-08-11,14.7
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-08-12,14.78
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-08-13,14.84
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-08-16,14.81
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-08-17,14.89
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-08-18,14.89
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-08-20,14.79
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-08-23,14.81
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-08-24,14.91
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-08-25,14.92
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-08-26,14.95
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-08-27,15.01
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-08-30,15.2
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-08-31,15.37
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-09-01,15.34
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-09-02,15.44
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-09-03,15.51
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-09-06,15.55
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-09-07,15.51
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-09-08,15.51
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-09-09,15.53
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-09-13,15.56
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-09-14,15.6
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-09-15,15.69
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-09-16,15.76
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-09-17,15.73
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-09-20,15.62
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-09-21,15.77
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-09-22,15.76
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-09-23,15.95
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-09-24,15.93
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-09-27,15.92
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-09-28,15.77
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-09-29,15.71
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-09-30,15.7
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-10-01,15.62
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-10-04,15.81
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-10-05,15.87
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-10-06,15.81
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-10-07,15.94
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-10-08,16.03
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-10-11,16.08
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-10-12,16.1
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-10-13,16.26
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-10-14,16.34
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-10-18,16.33
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-10-19,16.28
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-10-20,16.06
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-10-21,16.05
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-10-22,16
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-10-25,15.94
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-10-26,16.11
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-10-27,16.12
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-10-28,15.95
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-10-29,15.85
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-11-01,15.95
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-11-02,15.96
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-11-03,15.91
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-11-08,16.07
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-11-09,16.06
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-11-10,16.24
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-11-11,16.17
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-11-12,16.36
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-11-15,16.36
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-11-16,16.36
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-11-17,16.31
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-11-18,16.15
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-11-22,15.8
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-11-23,15.93
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-11-24,15.95
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-11-25,16.09
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-11-26,15.73
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-11-29,15.72
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-11-30,15.78
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-12-01,15.87
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-12-02,16.01
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-12-03,15.9
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-12-06,15.68
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-12-07,15.83
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-12-08,16.02
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-12-09,16.03
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-12-10,16.02
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-12-13,15.94
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-12-14,15.88
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-12-15,15.8
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-12-16,15.84
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-12-17,15.66
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-12-20,15.31
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-12-21,15.38
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-12-22,15.61
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-12-23,15.7
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-12-24,15.64
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-12-27,15.71
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-12-28,15.82
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-12-29,15.84
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-12-30,15.8
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2021-12-31,15.91
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-01-03,16.07
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-01-04,16.15
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-01-05,16.2
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-01-06,16.11
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-01-07,16.14
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-01-10,16.23
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-01-11,16.22
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-01-12,16.25
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-01-13,16.28
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-01-14,16.34
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-01-17,16.43
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-01-18,16.3
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-01-19,16.17
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-01-20,16.06
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-01-21,15.86
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-01-24,15.42
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-01-25,15.44
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-01-27,15.28
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-01-28,15.3
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-01-31,15.47
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-02-01,15.65
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-02-02,15.82
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-02-03,15.67
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-02-04,15.63
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-02-07,15.46
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-02-08,15.43
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-02-09,15.52
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-02-10,15.58
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-02-11,15.37
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-02-14,15.04
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-02-15,15.33
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-02-16,15.33
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-02-17,15.3
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-02-18,15.21
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-02-21,15.14
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-02-22,15.09
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-02-23,15.11
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-02-24,14.59
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-02-25,14.9
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-02-28,14.99
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-03-02,14.88
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-03-03,14.81
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-03-04,14.62
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-03-07,14.3
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-03-08,14.45
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-03-09,14.65
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-03-10,14.81
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-03-11,14.83
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-03-14,14.94
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-03-15,14.88
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-03-16,15.05
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-03-17,15.26
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-03-21,15.12
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-03-22,15.21
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-03-23,15.17
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-03-24,15.12
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-03-25,15.08
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-03-28,15.1
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-03-29,15.2
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-03-30,15.36
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-03-31,15.36
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-04-01,15.49
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-04-04,15.69
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-04-05,15.65
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-04-06,15.52
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-04-07,15.44
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-04-08,15.5
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-04-11,15.46
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-04-12,15.36
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-04-13,15.32
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-04-18,15.11
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-04-19,14.93
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-04-20,15
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-04-21,15.18
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-04-22,15.08
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-04-25,14.93
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-04-26,15.07
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-04-27,14.88
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-04-28,14.99
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-04-29,14.94
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-05-02,14.91
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-05-04,14.6
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-05-05,14.63
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-05-06,14.31
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-05-09,14.22
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-05-10,14.15
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-05-11,14.05
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-05-12,13.83
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-05-13,13.83
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-05-16,13.95
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-05-17,14.18
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-05-18,14.17
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-05-19,13.91
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-05-20,14.11
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-05-23,14.09
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-05-24,14.04
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-05-25,13.96
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-05-26,14.05
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-05-27,14.21
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-05-30,14.42
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-05-31,14.44
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-06-01,14.38
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-06-02,14.41
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-06-03,14.39
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-06-06,14.34
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-06-07,14.22
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-06-08,14.22
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-06-09,14.28
