Fund Name,Date,NAV
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-10-22,25.1082
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-10-23,25.1335
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-10-26,25.1357
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-10-27,25.1476
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-10-28,25.1507
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-10-29,25.1559
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-10-30,25.1659
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-11-02,25.1516
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-11-03,25.1578
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-11-04,25.1455
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-11-05,25.1405
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-11-06,25.1588
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-11-09,25.1562
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-11-10,25.1419
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-11-11,25.1543
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-11-12,25.1548
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-11-13,25.152
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-11-17,25.1726
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-11-18,25.1606
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-11-19,25.1762
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-11-20,25.1808
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-11-23,25.1865
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-11-24,25.1863
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-11-25,25.1948
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-11-26,25.1808
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-11-27,25.1901
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-12-01,25.1938
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-12-02,25.1877
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-12-03,25.1728
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-12-04,25.1817
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-12-07,25.2049
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-12-08,25.2027
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-12-09,25.197
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-12-10,25.1886
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-12-11,25.2245
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-12-14,25.2174
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-12-15,25.2161
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-12-16,25.2165
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-12-17,25.2237
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-12-18,25.2273
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-12-21,25.2532
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-12-22,25.2264
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-12-23,25.2232
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-12-24,25.2385
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-12-28,25.2358
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-12-29,25.2446
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-12-30,25.2506
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-12-31,25.2723
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-01-01,25.2601
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-01-04,25.2713
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-01-05,25.2754
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-01-06,25.2594
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-01-07,25.262
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-01-08,25.2918
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-01-11,25.2897
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-01-12,25.2608
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-01-13,25.2608
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-01-14,25.2652
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-01-15,25.2743
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-01-18,25.2987
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-01-19,25.2561
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-01-20,25.2877
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-01-21,25.2961
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-01-22,25.3034
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-01-25,25.3075
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-01-27,25.31
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-01-28,25.3188
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-01-29,25.3045
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-02-01,25.2926
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-02-02,25.3016
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-02-03,25.3199
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-02-04,25.3238
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-02-05,25.3275
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-02-08,25.3271
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-02-09,25.3463
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-02-10,25.3345
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-02-11,25.3547
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-02-12,25.3662
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-02-15,25.3586
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-02-16,25.3454
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-02-17,25.363
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-02-18,25.3814
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-02-19,25.3797
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-02-22,25.3867
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-02-23,25.3758
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-02-24,25.3774
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-02-25,25.3572
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-02-26,25.3782
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-03-01,25.3647
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-03-02,25.3747
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-03-03,25.3601
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-03-04,25.3818
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-03-05,25.3995
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-03-08,25.3952
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-03-09,25.3847
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-03-10,25.3864
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-03-12,25.4008
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-03-15,25.3949
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-03-16,25.3912
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-03-17,25.4122
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-03-18,25.4192
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-03-19,25.4296
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-03-22,25.4387
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-03-23,25.434
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-03-24,25.4551
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-03-25,25.445
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-03-26,25.4548
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-03-30,25.4768
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-03-31,25.4754
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-04-01,25.4629
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-04-05,25.4946
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-04-06,25.4868
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-04-07,25.4845
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-04-08,25.4975
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-04-09,25.4939
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-04-12,25.537
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-04-13,25.527
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-04-15,25.5457
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-04-16,25.5371
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-04-19,25.5474
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-04-20,25.5668
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-04-22,25.5685
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-04-23,25.5712
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-04-26,25.5668
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-04-27,25.5595
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-04-28,25.5753
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-04-29,25.5732
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-04-30,25.5687
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-05-03,25.5587
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-05-04,25.5656
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-05-05,25.5536
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-05-06,25.5627
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-05-07,25.574
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-05-10,25.5697
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-05-11,25.579
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-05-12,25.5947
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-05-14,25.5944
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-05-17,25.5874
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-05-18,25.5823
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-05-19,25.5935
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-05-20,25.5966
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-05-21,25.5996
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-05-24,25.6175
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-05-25,25.6257
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-05-26,25.635
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-05-27,25.6211
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-05-28,25.6464
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-05-31,25.6651
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-06-01,25.6504
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-06-02,25.6487
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-06-03,25.6647
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-06-04,25.6639
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-06-07,25.6668
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-06-08,25.6654
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-06-09,25.6841
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-06-10,25.6857
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-06-11,25.6801
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-06-14,25.6915
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-06-15,25.6989
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-06-16,25.714
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-06-17,25.728
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-06-18,25.7324
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-06-21,25.7323
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-06-22,25.7455
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-06-23,25.7445
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-06-24,25.7465
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-06-25,25.7481
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-06-28,25.7352
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-06-29,25.75
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-06-30,25.7627
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-07-01,25.7641
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-07-02,25.7726
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-07-05,25.7628
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-07-06,25.7749
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-07-07,25.7661
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-07-08,25.7856
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-07-09,25.7696
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-07-12,25.7862
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-07-13,25.7822
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-07-14,25.7927
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-07-15,25.7898
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-07-16,25.7886
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-07-19,25.8125
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-07-20,25.8174
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-07-22,25.8178
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-07-23,25.8318
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-07-26,25.8401
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-07-27,25.8451
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-07-28,25.8456
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-07-29,25.85
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-07-30,25.8476
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-08-02,25.8441
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-08-03,25.8541
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-08-04,25.8645
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-08-05,25.8468
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-08-06,25.8514
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-08-09,25.8623
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-08-10,25.8759
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-08-11,25.8607
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-08-12,25.877
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-08-13,25.8854
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-08-16,25.8886
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-08-17,25.9039
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-08-18,25.8943
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-08-20,25.9193
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-08-23,25.9034
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-08-24,25.8959
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-08-25,25.9056
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-08-26,25.912
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-08-27,25.9165
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-08-30,25.9254
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-08-31,25.9371
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-09-01,25.9194
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-09-02,25.9147
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-09-03,25.9205
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-09-06,25.9135
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-09-07,25.924
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-09-08,25.924
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-09-09,25.9318
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-09-13,25.9337
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-09-14,25.9298
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-09-15,25.9294
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-09-16,25.9419
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-09-17,25.9473
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-09-20,25.9747
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-09-21,25.9377
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-09-22,25.9392
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-09-23,25.9353
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-09-24,25.965
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-09-27,25.943
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-09-28,25.9472
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-09-29,25.9533
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-09-30,25.9593
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-10-01,25.9635
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-10-04,25.9533
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-10-05,25.9581
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-10-06,25.9903
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-10-07,25.9659
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-10-08,25.9763
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-10-11,25.9655
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-10-12,25.968
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-10-13,25.9713
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-10-14,25.9786
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-10-18,25.9787
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-10-19,25.9941
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-10-20,25.9752
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-10-21,25.9817
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-10-22,25.9986
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-10-25,26.0138
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-10-26,26.0015
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-10-27,26.0198
BANDHAN Arbitrage Fund - Regular Plan - Growth,2021-10-28,26.0409
